,dimension5,transactionRevenue,revenuePerItem,itemQuantity
3073,93676,0,0,0
3074,9368eadf9650b4e5f8773ba220958336,3476,869,4
3075,93698,0,0,0
3076,936fe647b2136f3d1901ea19c41f08e7,3216,229.714285714286,14
3077,93701,0,0,0
3078,93742,0,0,0
3079,93762,0,0,0
3080,93768,0,0,0
3081,9382f5b8c6c3cc8a0db7314d6e0280bc,1372,274.4,5
3082,93858,0,0,0
3083,93871,0,0,0
3084,93872,0,0,0
3085,93873,0,0,0
3086,93879,0,0,0
3087,93890,0,0,0
3088,93891,0,0,0
3089,93900,0,0,0
3090,93913,0,0,0
3091,93918,0,0,0
3092,93936,0,0,0
3093,93956,0,0,0
3094,93985113f3c361ed5129ace25d537607,1717,343.4,5
3095,93b178cd6b26e682915b2b94b3e6fc7d,2957,422.428571428571,7
3096,93b8a9397a1f33c25991846feb7846a4,1156,289,4
3097,93dde0615eaab091538d8ae03ca9fde8,2214,369,6
3098,93f666407946f3eee3960d2c7c9eeae2,1223,174.714285714286,7
3099,94008a5a4d95590508e5101ced30131c,3174,264.5,12
3100,94015,0,0,0
3101,94047,0,0,0
3102,94051,0,0,0
3103,94176,0,0,0
3104,94188,0,0,0
3105,94195,0,0,0
3106,94200,0,0,0
3107,94204,0,0,0
3108,94215,0,0,0
3109,94216,0,0,0
3110,94221ca4cd1251f1bc91af4127b3d3c9,3176,529.333333333333,6
3111,94230,0,0,0
3112,94247,0,0,0
3113,94340d7aeebc09067d7a60987901e012,18400,2525.59444444444,22
3114,94349,0,0,0
3115,94351,0,0,0
3116,94355,0,0,0
3117,94358,0,0,0
3118,94360,0,0,0
3119,94364,0,0,0
3120,9436499f4c97da7efcc1c9669d4d9fb4,5349,486.272727272727,11
3121,94365,0,0,0
3122,94367,0,0,0
3123,94370,0,0,0
3124,94372,0,0,0
3125,94374,0,0,0
3126,94375,0,0,0
3127,94385,0,0,0
3128,94388,0,0,0
3129,94392,0,0,0
3130,94394,0,0,0
3131,94396,0,0,0
3132,94397,0,0,0
3133,943a3d461c2aea4392d7d33f73ce6d04,3093,773.25,4
3134,94407,0,0,0
3135,94410,0,0,0
3136,94412,0,0,0
3137,94416,0,0,0
3138,94417,0,0,0
3139,94419,0,0,0
3140,94420,0,0,0
3141,94421,0,0,0
3142,94422,0,0,0
3143,94423,0,0,0
3144,94425,0,0,0
3145,94427,0,0,0
3146,94434,0,0,0
3147,94444,0,0,0
3148,94450,0,0,0
3149,94453,0,0,0
3150,94455,0,0,0
3151,94456,0,0,0
3152,94457,0,0,0
3153,94458,0,0,0
3154,94459,0,0,0
3155,94460,0,0,0
3156,94463,0,0,0
3157,94464,0,0,0
3158,94466,0,0,0
3159,94468,0,0,0
3160,94471,0,0,0
3161,94472,0,0,0
3162,94475,0,0,0
3163,94479,0,0,0
3164,94480,0,0,0
3165,94482,0,0,0
3166,94483,0,0,0
3167,94484,0,0,0
3168,94490,0,0,0
3169,94527,0,0,0
3170,94529,0,0,0
3171,94538,0,0,0
3172,94557,0,0,0
3173,94620,0,0,0
3174,94714,0,0,0
3175,94754,0,0,0
3176,94772,0,0,0
3177,94815,0,0,0
3178,94823,0,0,0
3179,94826,0,0,0
3180,94829,0,0,0
3181,94833,0,0,0
3182,94834,0,0,0
3183,94835,0,0,0
3184,948428fb5f3bd0fcdf9ee41ef454e336,1114,557,2
3185,94845,0,0,0
3186,94846,0,0,0
3187,94851,0,0,0
3188,94859,0,0,0
3189,94869,0,0,0
3190,94870,0,0,0
3191,94878,0,0,0
3192,94879,0,0,0
3193,94880,0,0,0
3194,94883,0,0,0
3195,94886,0,0,0
3196,94891,0,0,0
3197,94894,0,0,0
3198,94896,0,0,0
3199,94898,0,0,0
3200,94901,0,0,0
3201,94906,0,0,0
3202,94909,0,0,0
3203,94913,0,0,0
3204,94915,0,0,0
3205,94919,0,0,0
3206,94920,0,0,0
3207,94921,0,0,0
3208,94923,0,0,0
3209,94924,0,0,0
3210,94927,0,0,0
3211,94933,0,0,0
3212,94938,0,0,0
3213,94949,0,0,0
3214,94956,0,0,0
3215,94965,0,0,0
3216,94975,0,0,0
3217,94981,0,0,0
3218,94985,0,0,0
3219,94987,0,0,0
3220,94990,0,0,0
3221,94992,0,0,0
3222,94994,0,0,0
3223,949fc8fcae015ea8a71267594ec1c6f9,6124,510.333333333333,12
3224,94a2affdc985cb3d9d659ca5ec591e39,2899,2899,1
3225,94aa2738a1bf1568f003ab3abe97f937,1147,382.333333333333,3
3226,94e30ecac11ac86a3015f5b7454c35e3,3084,514,6
3227,94e960162c1440e8d134fa6bb18d9cbe,1140,380,3
3228,94f807fcdd959ea86ce2f1105fba2efd,4021,1340.33333333333,3
3229,95004,0,0,0
3230,95006,0,0,0
3231,95016,0,0,0
3232,95029,0,0,0
3233,95031,0,0,0
3234,95037,0,0,0
3235,95039,0,0,0
3236,95043,0,0,0
3237,95044,0,0,0
3238,95045,0,0,0
3239,95047,0,0,0
3240,95052,0,0,0
3241,95074,0,0,0
3242,95075,0,0,0
3243,95076,0,0,0
3244,95081,0,0,0
3245,95082,0,0,0
3246,95086,0,0,0
3247,95087,0,0,0
3248,95088,0,0,0
3249,95089,0,0,0
3250,95091,0,0,0
3251,95093,0,0,0
3252,9529fa74766e19d0b582ce1e495ab4fd,2750,550,5
3253,9543c9c6ff81a03e28f6165721b6eec5,3156,350.666666666667,9
3254,9547,0,0,0
3255,954d31d2664a31d689f7494e5398a915,5617,385.904761904762,29
3256,9552f0899ce8b3c23ffb43a787aeee59,2575,643.75,8
3257,95ac3cc1b9c8ce4fb336c617f378dfff,2164,432.8,5
3258,95d4a1805a7eb680c23160a2473f2227,1797,599,3
3259,960,0,0,0
3260,96007dff781c65c2e6821e18f6e6c7fe,1198,599,2
3261,9604e7b3b4588c0c91ab8a5b150a6014,7972,664.333333333333,12
3262,962a04156c26686b3c8469c2db7d3339,1518,189.75,8
3263,963b6dcd102d7115c3dd9c7ea15d4ac4,1038,519,2
3264,9658309299f50fd287d20c82cb7df326,6281,697.888888888889,9
3265,965d71d0f0cf5d5c14663073fbe17ae0,3997,935.166666666667,9
3266,968f25abe453bc466926dc6e75162f2d,3716,218.588235294118,17
3267,96ad19de14f7e42c5f136527c3c3372a,11377,307.486486486487,37
3268,96b586813b442106b4b4490ccace9adf,2379,594.75,4
3269,96cf7983dcaf95cbe99f56492922a427,1335,667.5,2
3270,96df3b4e7edd2c6f45d467249e72d62c,4764,529.333333333333,9
3271,9707,0,0,0
3272,97201d1074abf1c19a11298c03652d55,2207,735.666666666667,3
3273,972397ed4bfcf5460dc92a73839301ee,3270,545,6
3274,976eca1ddea93b6951eeb5dd273ac623,1598,799,2
3275,9782149ca30dec685cca7cf8fe83b4b1,3743,340.272727272727,11
3276,979a43fd6551a91d647e180888b6f211,1347,449,3
3277,979b8b1d6886e2a0bf4622d06a288a4a,2100,210,10
3278,97a886c44d93f592b094b711dde581f5,1161,290.25,4
3279,9803cfb478d82291095d60a4fd35af92,3683,526.142857142857,7
3280,98089775e8b5ae1d58649f7f3da865a8,2301,191.75,12
3281,9827eb57a845b7e83e652c1e61c29f05,2139,356.5,6
3282,9844257c070bd2901d4935bc517ce9cf,1195,239,5
3283,984bcae24e0200f02b62082dc8090b45,1399,1399,1
3284,985470b45cd4321d272b06e5b9d4a724,1257,419,3
3285,985d1641d8b6cda473b5cc0b7d71328d,2000,333.333333333333,6
3286,988da56194e9424fbb9c699dcc060185,1068,267,4
3287,98a9553f09a7ab0f4a2c53d4fa1c7843,2478,354,7
3288,98b0b40cc6047b9095f676fe7c1ad92c,1408,469.333333333333,3
3289,98ca042db9624c3c0c7a65d078a4d9ce,1008,336,3
3290,98cb947c186bc778ea5a4b5d2040f710,1290,129,10
3291,98cba2aea5d52756dba0a2a11f1c7bf8,1029,514.5,2
3292,98e5f6e42c14f01eba0a84f7a7040d40,3083,616.6,5
3293,99164d1c61061e1c7610721db3725450,19395,745.961538461538,26
3294,9916dde2ce2733bcc3bc184fc57147d9,27403,3823.67857142857,35
3295,99281b48a1ca56adf0cc2b0f8bbeb00e,3798,1899,2
3296,99381ec7cd5a0a3789b2b0b77d07e19f,6737,842.125,8
3297,994d280cdb70b07615d3fb4407c33970,1262,420.666666666667,3
3298,99a0669d2fe1a1f9911f056acf67ae4c,3225,460.714285714286,7
3299,99a770bcdc3260084756769a99e6eceb,3116,311.6,10
3300,99dbec7c9f1397acc95b6b8fcdfe1624,5620,510.909090909091,11
3301,99e1751fd94f3841127d76ef33b59b64,20247,674.9,30
3302,99e1c66cf16febfc1971c2aa80d61d21,0,0,0
3303,9a1cbfcad9090a9f61c08c6104a8366f,1137,379,3
3304,9a284664ada58edf72ee81201b0b8128,1416,472,3
3305,9a3a87648e446e7756e9a912bfc38721,9873,329.1,30
3306,9a582917a2c55cf3b611355a2932c0b6,14056,1108.0641025641,38
3307,9a7c94aa9bd5838a51f29233138b88a4,5489,548.9,10
3308,9a9cf2c9262e0fee87400ed5129b48ea,4835,690.714285714286,7
3309,9aa5aee193ce56d6056e2bb69b2ca6a5,2972,743,4
3310,9aad87608f1427d0b1917e130fc97b77,2356,336.571428571429,7
3311,9ac652a5299b97e417ff726f608ce9b4,8698,966.444444444444,9
3312,9afc838d205d84e122863b81845bc0b9,3196,1065.33333333333,3
3313,9b1a60ec93d097f3c0fcbdde501faa0d,2768,461.333333333333,6
3314,9b21e206ac33e075b4910bec17da5853,8456,206.243902439024,41
3315,9b32a595833016974cfae98464aadaf5,5818,581.8,10
3316,9b33a9dafa42d0d17bce867351594aee,2550,425,6
3317,9b4a52378a6124648e4336b69a7d2131,1803,257.571428571429,7
3318,9b53152090bec35cf9b813ff19223cc8,0,0,0
3319,9b5ac960a3ac081632bdbdd0253ecaa5,1968,281.142857142857,7
3320,9b5bbd29b947d19101c4b5634c930434,2933,419,7
3321,9b5da7204134a3d372ccf98886c4e600,2954,369.25,8
3322,9b8b27706f2783daad64487bc52e4b50,1517,303.4,5
3323,9b9f453134e44dc2132595c4eed7c4fb,1608,134,12
3324,9ba5ad79a3d2352bca64799aa39ec60a,3471,347.1,10
3325,9bab22fbeb28a38fa16ffdbaba3926ef,1094,182.333333333333,6
3326,9bd9e8d4c2329aea4c79c819f07d66f9,2387,149.857142857143,14
3327,9bd9f96595be2a872d8729270c303314,2140,356.666666666667,6
3328,9bdc41098f118e45774d674ae532b2a2,1586,317.2,5
3329,9c388af79c2087cf1b32a29f456a80eb,2429,485.8,5
3330,9c38e21e2880421416b2d542cb6c7346,1439,1439,1
3331,9c3f52928848bc23a6302906a18c09de,2351,470.2,5
3332,9c4287c829762ff53453f0fd69e94c78,1190,85,14
3333,9c614067b9ba49d2ea018e1b7e384885,5304,589.333333333333,9
3334,9c7c85e74eaab97ed480c3b0a3c281b6,12424,477.846153846154,26
3335,9c8ffe00b69cbf60df9b9b448e567302,2043,291.857142857143,7
3336,9cb8d6b025df8a71c1f03bf299539d28,11795,1915.2,25
3337,9cc37bd13c46843cdba050393ba780b9,6042,549.272727272727,11
3338,9cd4eb144366a554d36420d6b775972f,1192,298,4
3339,9d147edb7aaa34b739a2b9708d1a4bf5,2182,363.666666666667,6
3340,9d14aa7c4b7042a7ec2ff3b0862efdec,1869,186.9,10
3341,9d24cac43dba555b51fcf34045be378a,2651,530.2,5
3342,9d30426c6431deb915d5cfadbf805b54,1896,948,2
3343,9d46b4164e305e05eba87e82c02ff7eb,5391,599,9
3344,9d53dd77dc13ccded31fdd1af8a00bb8,1080,135,8
3345,9d5b7cf6d420befc0690e14e3e0492e3,3491,268.538461538462,13
3346,9d698d51c1b27094a8d94455976e6fe2,1674,279,6
3347,9d82f76c9a512186c21b9fa97e9dc5f6,3519,1173,3
3348,9d9ba13793e4db47e2b401c302f68ad6,3328,832,4
3349,9d9dbfacfe880a1605e3e8fd35426f44,6957,2319,3
3350,9da1646e103f01c8e7095cab2635b3fe,7096,645.090909090909,11
3351,9dbe2248f127f57de9f078e9a48bc736,2125,303.571428571429,7
3352,9dbe2af68752f155eca9c79cef7a1eb4,3039,759.75,4
3353,9e0759a3dd75279fb3cec6dcca61357c,1658,276.333333333333,6
3354,9e17ec8572b0bd91075e88b62ee43a8a,3218,402.25,8
3355,9e3877de9b6f83a59657e6dd84dfe258,1257,419,3
3356,9e696c26c4730d3fac33bc2a8d831cd1,1118,559,2
3357,9e7ee58216c91d6ed515b8d05baafeb9,1480,370,4
3358,9e929cfb8313c07db466226745a2e792,2776,555.2,5
3359,9e9abaee7d4fa4f2879bc4adca3bba3e,1032,172,6
3360,9e9fd0db5242971ff7ebe6bf285dfedd,2121,265.125,8
3361,9e9fec061b11020baeb32c54c6f92724,1019,509.5,2
3362,9ed48dc14ed6b471ecaf66803532bd4a,1416,472,3
3363,9ee3c45d692dc0eee7f3f3c9f9d1286e,2046,511.5,4
3364,9ee40aba555fc96c64b482035cbff4c9,2252,563,4
3365,9ef95b3cc9b7ec2fd4b99857da8f2963,2757,344.625,8
3366,9f024e96291c9bce8fae2bc2f7ffcdd9,2688,448,6
3367,9f1908290ea50d427d602afbf896c2f9,1514,252.333333333333,6
3368,9f28fa01580715dc95b9bdc1c1cdf443,2055,342.5,6
3369,9f3a4f43b073b99b4b7720060e158e9f,3213,459,7
3370,9f5f0b8dd8738033d70877562998d89d,5423,301.277777777778,18
3371,9f5fe5af20a0f4d49c856d775aa419df,2193,199.363636363636,11
3372,9f706e98e3184f1172cce692eee0b94b,2326,332.285714285714,7
3373,9f732f4dc43594a71eb19e1583401a21,1207,402.333333333333,3
3374,9f85fc88b6fd4b68de0e40d27e49bb30,3107,221.928571428571,14
3375,9fb1bf9333e26ff473354484742fe35d,4262,608.857142857143,7
3376,9fcc29d71a1aab044df423e6f5a53dd1,1274,318.5,4
3377,9fd146b5fa02d80d68ffba61ae29fb9b,1382,691,2
3378,9feb8d8046dbb9f4341534a3a69c4830,3807,292.846153846154,13
3379,a0097f697187c7ee5f3b23b7708c0d04,1137,284.25,4
3380,a037884a3d8b1c072751a3fe60ceff00,3625,453.125,8
3381,a03856369ec52370a704105742be8624,2982,298.2,10
3382,a0697ba62ae6178ba248abe06b6f4b3c,1202,400.666666666667,3
3383,a089073a298b2012eb8a50e549ac2be1,3686,737.2,5
3384,a08a7c5a63a3c40c3701336ff0b602a2,2136,356,6
3385,a09f1a934ac4ae6930c8f977b839634a,2272,454.4,5
3386,a0dfb686a8ac966a0cef5c86a1ffc050,1700,850,2
3387,a0fab3e1007afb9ec5ddbdfa3c0e4c81,3182,619.666666666667,10
3388,a11f93afaa9195e95187f8383f2800fd,3030,505,6
3389,a12725ebc14497d1a055a33d9f4f957b,7292,455.75,16
3390,a14fbf41d188cf8fb68998af0e55da99,2176,310.857142857143,14
3391,a18e44b1b93520372b1526c7f7cca44d,3008,300.8,10
3392,a1e2394f2f7b74a1baf8262de9893b35,2510,418.333333333333,6
3393,a215dbe2c8ab1a2e8eb128c85f3828b5,1119,1119,1
3394,a22d8cd8881cc8956011555291c35cfb,2244,320.571428571429,7
3395,a24d94021673910d42e46d4483654579,1980,330,6
3396,a26447067fdc448537a2ebe324ae2ed6,3290,470,7
3397,a2997c25f101735a59ba839fe00b80e5,1566,783,2
3398,a2af1615ab7c986cea699241e31f703f,3422,427.75,8
3399,a2ba1005a8dee5dda7bcb7f4f93a25a0,1208,604,2
3400,a2bc781d48ff418ec67e2f563cae5ef5,2334,778,3
3401,a2d60d32db5655dfcf3894067db78ada,2183,545.75,4
3402,a2d6ab8fdeae081d2dd074b6d9031059,2398,1199,2
3403,a2f6577424a57f894e70bf47275796f6,3390,484.285714285714,7
3404,a2f8ec48dc3d79443b5350a39cee5fc8,14426,723.194444444444,42
3405,a34ab97d9c6a8ac16eb49de60477884a,3292,548.666666666667,6
3406,a34fc2388f09f1f9975889398593be35,7385,492.333333333333,15
3407,a356626a5a63b9ac02aeb84e16eb31c2,1148,287,4
3408,a36129f9f96ffa7fefb1685cce4c483d,3991,498.875,8
3409,a367e1b25921ed0ce34f790bda8d46c6,1459,364.75,4
3410,a37bd05c2ab39c7f2921260aabfed363,3498,349.8,10
3411,a380726269db4b1ec04a4d7358e06d71,7130,1426,5
3412,a38a5ebbdda4cc5565c0b4bf03704730,8863,886.3,10
3413,a3ab9e564ce70516774f3cc8c581aaf9,1310,436.666666666667,3
3414,a3f22041afeff2ea61f8394f1301e03d,3049,609.8,5
3415,a3fc97cdec239d1df2ba5df6b69e18d0,0,0,0
3416,a407891cfb73157e6b1ffeb9c99c1b3e,3577,715.4,5
3417,a407ecd8f1c3dd4e180d608148506454,2160,720,3
3418,a433dcf182ae54052a83c7b1647ad815,9050,301.666666666667,30
3419,a43c1f807f3735231f11fb75faf888fd,1599,1599,1
3420,a43f8ce9d6aef0b04a5f3b825ae3e6e9,5443,418.692307692308,13
3421,a441b7bfc64840239bff9dd256e7560e,1172,234.4,5
3422,a48508e9124f77931e6d8af6a03d3b09,13994,318.045454545455,44
3423,a4852a133306118e4228ac174d796cc2,2048,512,4
3424,a487604a9f27b0b2236a6595616702b4,4718,471.8,10
3425,a48a243813bc082ec3fd37865612f64f,4508,500.888888888889,9
3426,a4a7c40e69051738d480b5cd07de8d83,3132,783,4
3427,a4c7d16ab242d1545654c34db433e914,2525,505,5
3428,a4ca64ba83871d9baf568ca0821166e0,2036,509,4
3429,a4df316e0c9d1eab68a4399b8ab4c5c0,3389,677.8,5
3430,a4e627ffc1ab4e2ac654f148fcd44f55,1392,348,4
3431,a518c540d1c7751a11cddb4472072886,2808,468,6
3432,a5337eab8eef2472a7693973f083b977,2491,355.857142857143,7
3433,a562fddf7f86af8f30fd7bb2157590d5,2127,531.75,4
3434,a5ecc8f85ffca49e2136e165b1ee840e,10187,926.090909090909,11
3435,a5ed6fc40412376803d4a42f92ef73ae,4242,530.25,8
3436,a5f52df23c5ff0497ebe84aeb2455f5a,1490,372.5,4
3437,a61559244875032e96d2a3d6e0cc2db4,1248,312,4
3438,a61f9fbb4e875ff4b3e401d9df4d4216,3383,307.545454545455,11
3439,a62ee38851d0b5dc0ad21d49a7941f0f,1017,339,3
3440,a641f17f346f582a1d40fb468584960e,12457,958.230769230769,13
3441,a65e2c3a3f4f98d9e6b17bd7ced72668,2323,464.6,5
3442,a678f06ff35d8075baa98e6b31b2422b,8403,1037.66666666667,16
3443,a6798383d0c12af73bb885496f1f85d9,2523,504.6,5
3444,a680b83d30737d0fb61605ad2c3b8c67,2091,697,3
3445,a68b80e08666f07cd116d001d075c037,1887,629,3
3446,a69f1644a42cc8689abfcac7054005c6,3276,546,6
3447,a6ad75adb51a834270a492f8cd5f9aec,3700,616.666666666667,6
3448,a6d0ab382a37aa6069256b119127a376,2392,478.4,5
3449,a6f09a793759a6c62b8d72d9f2f90652,5435,286.052631578947,19
3450,a71c3a24e7a0d98edd677d31f2928ade,3081,385.125,8
3451,a71c98ffa2a1606c51dff5754002c51a,3429,428.625,8
3452,a7341b35c64a909a34a12cc6fc728a0b,14947,941.321428571429,34
3453,a736359e156195ee70cc41e90bbab2eb,2891,413,7
3454,a759fc57f947ea6ed989369054220bfc,1611,268.5,6
3455,a766aa80a5342845c59bfe231e5f5a66,7596,1127.41666666667,14
3456,a76c43f08acdd5918dde90a865f3663c,3281,410.125,8
3457,a793b6e4fa287a7153c6c8d54512727e,3396,566,6
3458,a7ab48120029e0e9d5dbd9b5d6a2fee7,1331,332.75,4
3459,a7c4fde67d5a7bd000fdda867653934b,2233,744.333333333333,3
3460,a7c5952a8c4db07394f1f9b169072f7f,2065,295,7
3461,a7d92f81fab5ebeaa07cd555b255d905,3668,262,14
3462,a802b13ee6b2aad2b92ac8e60f2b70b1,3053,763.25,4
3463,a814d5b8eb4a6a689dc23accacbe00c3,1836,459,4
3464,a82563c9ce7162b0989be37c16acddbf,3290,658,5
3465,a877007349cf396ea45d880c46b232eb,2375,864.75,6
3466,a89ddd94abfee1e78bc631ee6e5c9b38,2284,571,4
3467,a8a4e84ec9bed58a1f0b4115129775e0,1426,475.333333333333,3
3468,a8b6b8e62e554af9967eed2bcac863ed,2950,295,10
3469,a8ba05d299a59ad8ea81c4d946146308,7698,334.695652173913,23
3470,a8c2b8ac95b45c49cf03674c5edae3fc,5952,372,16
3471,a8d0a3088ccc3ae2a6f990eaa68699e6,3360,420,8
3472,a8f1859b17e683fc464f1810857e36aa,1940,485,4
3473,a90e6a72e6f0a2aa90444470a358226b,2071,159.307692307692,13
3474,a90e989219f54341ed3ae48c0a0b5727,2002,143,14
3475,a9190e19f21a0477269fafa0272975c8,2164,216.4,10
3476,a9206063bedac0c330a9dedb142818af,5756,479.666666666667,12
3477,a9337811d589e98d19cc58f0bf558290,3568,892,4
3478,a9671b5952f735c6d55712cb48507660,13052,362.555555555556,36
3479,a995a96b260dbf84b0e9408212ba7f60,4343,197.409090909091,22
3480,a9cc2d85c3958e20b0e51069426f1854,1236,412,3
3481,a9e03c08f56e62fa4364ac94e7fd6772,4794,1598,6
3482,aa297fc88fa4cd22378770f991ba3ac0,1005,502.5,2
3483,aa2f2de3b652748d3756ad6ac8e51727,1274,637,2
3484,aa4261cedb5af57bab84222878659252,1025,512.5,2
3485,aa540acdc792ea4a6cde50bb2480e8f2,3266,408.25,8
3486,aa56c59b54e7d9246153809ccabb637e,1098,366,3
3487,aa5cda9173217b600364886e0c628ab3,1648,412,4
3488,aa773f428dcd47bd0b851626180d733d,1137,379,3
3489,aa7954b70d0621f99ba0c03730f10208,3277,327.7,10
3490,aa98973aff64688dab25a1a2253a50a1,1495,299,5
3491,aaa5dabc6e93cdd6be36c7b05c76d06d,15354,1465.57142857143,30
3492,aad203c35a949ca8900880b65f21be95,3185,265.416666666667,12
3493,aae0301f6f5a492af1f510e823c96829,3092,386.5,8
3494,aaeae42013fbbda7ec56e6b685e1db2e,1188,594,2
3495,aaf5a14cb9850986e946152ed0c56b6e,3022,377.75,8
3496,ab0e945f52bbc5231c6dc0bb3e299f89,1194,199,6
3497,ab2d9471e2daa3e3b7920601f637919e,3098,387.25,8
3498,ab306f6851612255bddba60ce2d8a871,7260,484,15
3499,ab536af2eeee5574a4961b825508fdf4,2118,529.5,4
3500,ab5bfd46fb0e46278ca3bd7099c5748b,2042,408.4,5
3501,ab69804dfbbca8d5aeb279b1aa97e521,3063,255.25,12
3502,ab74807e19036a1d91abd56429b44b63,4580,229,20
3503,ab7aac0bf9536749d2abe190efa2c7ce,1140,190,6
3504,ab9acb3faa87f5dabb32082dfd7984cc,4077,339.75,12
3505,ab9bca22b5f4cc15fb07d17f3b93767f,1043,521.5,2
3506,aba08be140d71d697bceff3bff2ca325,4250,850,5
3507,abaf6798cc4e7ac15bb95e20258ed56b,2139,427.8,5
3508,abb22f06169330018bd012562b9c547e,3916,979,4
3509,abd37c2f6e824ca1c52b50eb98447fa3,5256,750.857142857143,7
3510,abea4178b07166debdf15bed87388162,5110,851.666666666667,6
3511,ac01ca223d3207a826cb1c369ee30191,8966,1522.67857142857,18
3512,ac0b2d55926281c6ea279bd6f090a29c,8132,1016.5,8
3513,ac479f17d5e936d4febc547f5b09cccc,5300,353.333333333333,15
3514,ac6c0762ffe5150c33d68e1b5a592394,2101,420.2,5
3515,ac79ca1812841d44f1ad893d9d2edfd3,4797,1899.4,6
3516,ac863817418a04e456f08c971678782d,5061,632.625,8
3517,aca56fd61bc36ed245f82f368b947838,999,999,1
3518,aca9fc84c95450f993365d59e670119e,2154,359,6
3519,acd110731b8285acef07f553ca4f585e,3219,292.636363636364,11
3520,acfb108c1bd4361af910449cdd4e6dda,3022,151.1,20
3521,acffdc534277263a0933b7bb15e6e056,2188,182.333333333333,12
3522,ad2399042eeee5d9318f79236f344677,2527,842.333333333333,3
3523,ad2e453a9770579de8ef22f9b9bd04dc,8002,666.833333333333,24
3524,ad6a8457f05fd49b5ac74a7428509da2,0,0,0
3525,ad8a2de65e47e099989e21fe9aece648,2095,349.166666666667,6
3526,adb8e9149d02fd2c145b5d423ac13271,1043,149,7
3527,adc4d97db56efc7a90bf76215482310a,2564,197.230769230769,13
3528,ae0e7cb379989c8276e613da26eaf346,3544,272.615384615385,13
3529,ae2e5c9fc83d8f2a421f687d50f60bd0,1260,315,4
3530,ae63668fb5bad4d8390d77f1ad30cc09,2731,248.272727272727,11
3531,ae6989565468a14d603f428313793885,1161,129,9
3532,ae70e45261c8ada41f52f593c129982b,2035,508.75,4
3533,ae75fdac04fccc80daf66c4894df5f2c,11180,328.823529411765,34
3534,ae7b46342890a5c4399e5f83f6dce808,2484,248.4,10
3535,aec3c0dcf5002cdcf1f9792960394011,2275,325,7
3536,aee2c3848c4f8e70fc8681244281d76f,5775,825,7
3537,aeefabdbe3281b7ee58aba193f34b76c,11956,627.210526315789,19
3538,aef34dfd46a20a89ee5b3eb50f843e6b,3208,534.666666666667,6
3539,af0d40ed353806d95d8276a9bc50558e,2197,549.25,4
3540,af1d262781a234fdf3dd2782c24f7e03,8238,812.484848484848,20
3541,af45a8752f70ec93b99fb25d2a5110ae,3640,520,7
3542,af5471fda337608a8eddf1f563276b79,2027,202.7,10
3543,af6b4de8c8e99772729739ee4c09a2c4,7095,473,15
3544,af85e9603e89c7a214dbc43459822296,3476,869,4
3545,af8b35edaf94aed69764e86208d38e48,5246,749.428571428571,7
3546,af9745af1160cfd5813e3fdffd4fd293,3400,850,4
3547,afa10de9d7aa71b4f46e777f3f65f0e4,1440,360,4
3548,b008d54658500a25869376465da1eff3,2943,588.6,5
3549,b009de0695c5147cd0203877d6a84a5e,2300,328.571428571429,7
3550,b011c62085dad60bf36de4827267b18e,4429,632.714285714286,7
3551,b061ff99bbefcbe3308c43abe2ef202d,3170,317,10
3552,b079b0b1065bdd85ec91870edc5e4802,0,0,0
3553,b09a38a1b1631adca97622795574ef1b,2098,1049,2
3554,b0bdcbdd2d4d7960df54eff3c02108a8,3340,167,20
3555,b0c494584ffb7a9f45ea834b39478160,2713,339.125,8
3556,b0c6673149755d66f9f56cdb1d1613af,2377,297.125,8
3557,b0daa87d9ff826d40627c4b06468fee5,6975,775,9
3558,b1059bbd05ed7a3ebb24828ef7376b5b,2086,231.777777777778,9
3559,b11f1b0db58ce828545628ef9485ed00,2450,444.2,10
3560,b123f6a3b5ff64be85c9b0e688f1156d,3173,528.833333333333,6
3561,b1314eb719f4178b72e92821fe93271e,2366,591.5,4
3562,b1384f8da6147d6a76d9053b5786dc2b,1422,355.5,4
3563,b14579a832d69a68270755268331ac65,1186,296.5,4
3564,b14d8bde089f6b29d7d75f950bd9fb6b,3312,552,6
3565,b150a5683eff9fa1e4b3bc8cc38c596e,2233,558.25,4
3566,b16d0403e39c81b0a0ce39752417fed3,3384,423,8
3567,b19da501d0dfed36417f6f55a0fb08f1,3810,635,6
3568,b1b184dfba1c687aa82f6be3a42e2bd3,4899,408.25,12
3569,b1d62374e7307699028fe6aa8d2a0deb,9547,2541,17
3570,b1e1efd0424fb8ded1e84f83170859ef,2422,242.2,10
3571,b1ef840821a505dede07483289bbb696,1516,379,4
3572,b22456daa6156c184b3f93d4edad4dfb,2021,155.461538461538,13
3573,b235197c9d0ec4bcdf4d7ec0065c1dba,3031,303.1,10
3574,b256fc04d5e1c61c76c57db7e21804a2,2357,785.666666666667,3
3575,b274836ccbd771c7bedc39d9bd6e588b,2237,447.4,5
3576,b291794ff525c3e4fe58f40f2720a9e7,229,501.428571428571,7
3577,b299beeb4d0699f8aa6edf24d0346723,2120,530,4
3578,b2c5df2b15c3ee44cf6f0a022a2db1bc,12484,1862.09523809524,13
3579,b2f05ba2d4d6ba26f03781873e7f9154,1156,289,4
3580,b2fb63a6e766fe533cb72c63a732ef41,2321,386.833333333333,6
3581,b2ff965c2b52307927de00be37beee90,2025,202.5,10
3582,b32bd26846d3003b154272e9e5d136a7,2261,565.25,4
